YEAR,MO,DY,T2M,QV2M,RH2M,WS10M
2003,5,2,33.83,13.79,46.06,5.21
2003,5,3,35.1,13.61,42.19,4.85
2003,5,4,36.39,10.68,31.81,3.48
2003,5,5,36.19,11.84,35.75,2.65
2003,5,6,36.17,11.72,35.06,3.12
2003,5,7,36.09,10.56,32.44,2.41
2003,5,8,36.48,11.84,34.5,2.42
2003,5,9,35.75,13.06,37.69,3.64
2003,5,10,34.71,11.66,35.81,3.8
2003,5,11,34.57,11.11,35.0,2.88
2003,5,12,34.03,10.31,33.62,2.85
2003,5,13,33.04,10.86,36.12,2.21
2003,5,14,33.15,12.51,40.94,2.66
2003,5,15,33.89,10.99,33.88,2.62
2003,5,16,34.28,13.67,43.06,3.74
2003,5,17,35.58,12.7,37.62,2.59
2003,5,18,36.86,10.01,29.56,4.35
2003,5,19,37.84,7.57,18.44,5.06
2003,5,20,37.65,7.75,19.38,5.54
2003,5,21,38.17,7.93,18.88,5.56
2003,5,22,38.52,8.61,20.06,5.45
2003,5,23,38.12,7.75,18.94,5.45
2003,5,24,36.97,9.83,26.69,2.45
2003,5,25,37.76,10.38,27.5,1.93
2003,5,26,37.66,9.95,27.12,2.57
2003,5,27,37.12,8.0,22.0,4.51
2003,5,28,37.87,7.39,18.31,5.26
2003,5,29,37.98,6.9,17.0,4.34
2003,5,30,39.05,7.75,17.88,3.78
2003,5,31,38.23,9.09,23.44,3.98
2003,6,1,37.98,11.96,32.62,3.14
2003,6,2,37.23,12.21,32.75,3.24
2003,6,3,37.88,10.01,26.5,3.47
2003,6,4,39.15,9.95,23.31,4.88
2003,6,5,38.07,10.07,24.62,5.12
2003,6,6,38.62,10.5,25.38,5.06
2003,6,7,38.59,10.62,24.69,4.41
2003,6,8,38.55,10.07,23.94,4.59
2003,6,9,37.5,13.24,32.69,5.41
2003,6,10,34.08,14.95,43.75,4.84
2003,6,11,35.55,14.83,41.56,3.93
2003,6,12,32.95,16.05,50.69,3.09
2003,6,13,29.3,17.7,68.62,3.53
2003,6,14,29.13,17.76,70.5,5.2
2003,6,15,28.7,18.01,73.31,4.38
2003,6,16,30.17,17.64,66.38,4.07
2003,6,17,31.05,17.82,63.5,3.67
2003,6,18,29.55,17.4,67.44,4.02
2003,6,19,30.65,15.87,58.81,5.44
2003,6,20,29.7,14.77,56.81,6.12
2003,6,21,30.37,14.4,54.5,6.75
2003,6,22,29.3,15.87,61.62,4.96
2003,6,23,29.19,17.4,68.25,4.05
2003,6,24,28.2,17.21,71.88,4.29
2003,6,25,27.96,17.76,74.62,4.69
2003,6,26,29.04,16.3,65.31,4.27
2003,6,27,28.98,16.97,67.44,3.96
2003,6,28,28.03,17.27,72.06,4.2
2003,6,29,27.06,17.76,78.25,4.58
2003,6,30,28.64,16.05,66.69,4.71
2003,7,1,26.8,17.7,78.75,3.55
2003,7,2,28.23,16.66,69.75,3.02
2003,7,3,28.3,17.33,71.81,2.86
2003,7,4,28.18,17.15,71.25,3.79
2003,7,5,27.44,18.31,78.94,3.02
2003,7,6,26.72,18.37,82.5,3.4
2003,7,7,28.23,17.7,74.0,4.63
2003,7,8,28.88,17.7,71.0,4.55
2003,7,9,28.48,18.62,75.81,4.99
2003,7,10,27.13,18.55,81.44,4.78
2003,7,11,27.58,18.8,80.25,3.41
2003,7,12,27.08,18.8,82.12,3.34
2003,7,13,28.39,19.17,78.31,2.2
2003,7,14,26.52,19.41,87.5,3.38
2003,7,15,26.67,19.1,85.56,4.44
2003,7,16,26.32,18.19,83.56,4.12
2003,7,17,25.96,18.31,85.69,4.58
2003,7,18,26.17,18.49,85.69,4.52
2003,7,19,26.78,18.98,84.38,5.45
2003,7,20,26.52,19.04,85.75,5.0
2003,7,21,27.23,19.04,82.62,4.62
2003,7,22,26.75,18.55,83.06,4.93
2003,7,23,27.1,18.49,81.62,4.16
2003,7,24,26.37,18.98,86.44,4.83
2003,7,25,26.08,18.62,86.19,5.01
2003,7,26,26.58,18.62,83.94,5.77
2003,7,27,27.52,18.68,80.0,5.68
2003,7,28,27.62,18.55,79.25,3.92
2003,7,29,28.82,18.8,75.38,3.07
2003,7,30,26.79,19.29,85.94,2.89
2003,7,31,26.53,19.29,87.12,2.59
2003,8,1,26.26,18.31,84.56,2.59
2003,8,2,25.44,18.01,87.0,3.16
2003,8,3,26.83,18.13,81.5,4.08
2003,8,4,27.17,18.55,81.81,4.88
2003,8,5,27.05,19.17,84.25,5.23
2003,8,6,26.39,19.35,87.88,4.95
2003,8,7,25.8,19.41,90.81,4.32
2003,8,8,26.06,19.71,90.56,4.68
2003,8,9,26.2,19.17,87.88,3.05
2003,8,10,26.81,19.53,86.75,3.33
2003,8,11,27.08,19.35,84.81,2.15
2003,8,12,27.97,19.35,81.0,2.92
2003,8,13,27.15,19.35,84.25,3.35
2003,8,14,26.71,18.55,83.5,3.94
2003,8,15,26.76,18.8,83.94,3.93
2003,8,16,27.26,19.23,83.69,3.62
2003,8,17,26.76,19.17,85.44,3.16
2003,8,18,26.83,18.92,84.19,3.85
2003,8,19,25.42,17.64,85.25,4.04
2003,8,20,24.95,17.52,86.69,3.68
2003,8,21,26.21,19.53,89.38,4.28
2003,8,22,26.38,20.51,92.25,4.82
2003,8,23,26.89,19.47,86.06,4.48
2003,8,24,27.14,18.74,82.0,3.63
2003,8,25,26.4,18.37,84.0,3.23
2003,8,26,26.63,18.19,82.31,3.58
2003,8,27,26.16,18.25,84.75,3.77
2003,8,28,26.12,18.07,84.25,4.45
2003,8,29,26.19,18.62,86.12,3.62
2003,8,30,26.74,18.13,81.88,3.52
2003,8,31,26.75,17.4,78.56,2.87
2003,9,1,26.22,18.37,84.81,3.17
2003,9,2,26.03,18.37,85.81,3.45
2003,9,3,27.15,18.43,81.38,3.98
2003,9,4,26.86,18.8,84.0,3.54
2003,9,5,25.33,18.62,90.25,3.5
2003,9,6,26.34,18.55,85.19,3.6
2003,9,7,26.82,18.68,83.69,3.63
2003,9,8,27.08,18.31,81.06,4.37
2003,9,9,26.67,18.07,81.81,3.88
2003,9,10,26.98,17.82,79.44,4.24
2003,9,11,26.37,18.07,82.81,3.57
2003,9,12,26.76,18.74,83.81,3.37
2003,9,13,25.78,18.62,87.88,2.89
2003,9,14,25.6,18.19,87.19,3.47
2003,9,15,26.75,17.7,79.75,3.39
2003,9,16,26.44,18.49,84.38,2.4
2003,9,17,26.26,18.55,85.94,2.41
2003,9,18,26.4,18.8,86.31,2.2
2003,9,19,26.17,18.92,87.62,2.75
2003,9,20,27.02,19.1,84.38,2.98
2003,9,21,27.16,19.41,84.94,2.37
2003,9,22,26.73,19.65,87.81,2.66
2003,9,23,26.76,19.59,87.69,3.01
2003,9,24,25.81,18.98,89.38,2.95
2003,9,25,26.48,19.1,86.88,1.64
2003,9,26,26.31,19.59,89.88,2.86
2003,9,27,25.76,19.29,91.12,3.81
2003,9,28,26.39,18.86,86.44,2.8
2003,9,29,26.98,19.29,85.56,2.62
2003,9,30,27.23,19.41,84.62,2.22
2003,10,1,27.55,19.29,82.94,1.35
2003,10,2,27.55,19.65,84.0,1.68
2003,10,3,26.61,18.98,85.94,1.53
2003,10,4,27.04,19.35,85.38,1.99
2003,10,5,26.53,19.59,88.56,3.64
2003,10,6,25.83,19.53,91.38,4.91
2003,10,7,25.6,18.07,86.38,5.86
2003,10,8,26.29,19.41,88.88,3.62
2003,10,9,26.38,18.8,86.12,3.0
2003,10,10,26.08,17.52,82.38,2.8
2003,10,11,26.09,17.09,80.25,2.62
2003,10,12,26.02,15.69,74.56,2.19
2003,10,13,26.28,15.5,72.44,1.79
2003,10,14,25.76,15.93,76.81,2.58
2003,10,15,24.53,14.65,76.31,2.9
2003,10,16,24.58,14.77,76.38,2.2
2003,10,17,25.55,17.15,82.88,2.56
2003,10,18,25.52,17.7,85.56,2.73
2003,10,19,26.34,18.31,84.69,2.58
2003,10,20,26.27,18.74,86.69,2.09
2003,10,21,25.67,18.43,88.0,1.03
2003,10,22,24.83,18.01,90.25,1.88
2003,10,23,24.19,18.25,94.62,4.17
2003,10,24,25.5,18.37,88.75,3.34
2003,10,25,23.3,14.34,80.06,3.92
2003,10,26,21.73,13.06,79.62,3.43
2003,10,27,23.33,14.47,80.88,2.8
2003,10,28,24.47,16.66,85.94,3.32
2003,10,29,25.01,18.13,90.38,3.03
2003,10,30,25.36,17.46,85.81,2.3
2003,10,31,25.78,17.88,85.38,1.95
2003,11,1,25.15,16.91,84.06,1.77
2003,11,2,25.33,16.72,82.44,1.45
2003,11,3,25.34,16.78,82.5,1.51
2003,11,4,25.11,16.97,84.44,2.64
2003,11,5,22.94,14.1,80.19,2.6
2003,11,6,22.27,12.39,73.38,2.03
2003,11,7,22.34,12.33,72.75,1.89
2003,11,8,22.69,13.0,75.12,2.13
2003,11,9,22.86,13.24,76.19,2.12
2003,11,10,22.89,13.37,76.88,2.22
2003,11,11,22.29,13.12,78.12,2.05
2003,11,12,21.78,12.63,77.81,2.15
2003,11,13,21.48,12.33,77.75,2.4
2003,11,14,22.4,13.31,78.88,2.12
2003,11,15,23.46,13.85,77.38,1.67
2003,11,16,22.05,11.9,72.75,2.48
2003,11,17,21.86,11.54,71.19,2.13
2003,11,18,21.8,11.72,72.19,1.67
2003,11,19,21.77,11.96,74.31,1.77
2003,11,20,22.22,12.33,74.25,1.73
2003,11,21,22.62,12.7,74.75,2.1
2003,11,22,22.9,12.82,74.19,2.02
2003,11,23,22.93,12.63,72.38,2.19
2003,11,24,21.12,11.23,73.56,2.53
2003,11,25,20.73,11.17,74.62,2.67
2003,11,26,20.47,10.56,72.12,2.26
2003,11,27,21.49,11.84,74.62,1.88
2003,11,28,22.05,13.37,81.44,1.98
2003,11,29,21.99,12.57,77.69,2.37
2003,11,30,21.62,12.51,78.5,1.84
2003,12,1,22.54,13.0,77.12,1.77
2003,12,2,21.82,11.84,73.88,2.41
2003,12,3,21.21,9.95,65.81,2.23
2003,12,4,20.1,9.34,65.38,2.02
2003,12,5,19.8,8.73,62.94,2.38
2003,12,6,21.04,9.16,60.69,2.07
2003,12,7,21.16,9.28,61.5,2.57
2003,12,8,20.15,9.4,67.31,2.23
2003,12,9,20.9,9.03,60.88,1.74
2003,12,10,21.37,10.13,65.88,2.02
2003,12,11,21.65,12.02,76.56,2.47
2003,12,12,21.22,10.62,70.56,2.75
2003,12,13,20.06,9.52,68.31,3.14
2003,12,14,19.02,9.16,70.44,3.24
2003,12,15,20.31,12.63,83.0,6.2
2003,12,16,21.63,13.85,84.75,6.12
2003,12,17,21.01,11.9,77.88,3.94
2003,12,18,20.73,11.47,76.38,2.7
2003,12,19,19.96,9.77,70.0,2.58
2003,12,20,19.48,8.79,65.12,2.47
2003,12,21,19.4,8.97,66.5,2.3
2003,12,22,19.12,9.09,69.56,2.55
2003,12,23,19.54,8.61,64.0,2.27
2003,12,24,20.94,10.56,70.0,2.27
2003,12,25,21.94,12.7,77.94,2.27
2003,12,26,21.43,13.43,84.19,3.29
2003,12,27,22.33,13.79,82.38,4.88
2003,12,28,23.12,13.61,78.31,1.91
2003,12,29,21.12,11.05,72.81,2.82
2003,12,30,20.4,10.31,72.25,1.81
2003,12,31,20.44,10.19,71.25,1.74
2004,1,1,20.33,9.46,67.56,1.88
2004,1,2,19.73,9.16,67.69,2.49
2004,1,3,19.98,9.83,70.69,2.52
2004,1,4,19.83,10.13,72.88,2.63
2004,1,5,19.98,10.38,73.69,2.95
2004,1,6,20.1,10.38,73.06,2.62
2004,1,7,20.41,10.31,72.0,2.55
2004,1,8,20.58,10.25,70.94,2.88
2004,1,9,19.55,7.69,59.81,2.9
2004,1,10,19.58,7.45,55.94,2.02
2004,1,11,19.74,7.93,58.88,1.99
2004,1,12,20.37,8.0,57.44,1.78
2004,1,13,21.0,7.93,55.12,1.83
2004,1,14,21.57,9.28,62.31,1.7
2004,1,15,21.81,10.07,65.94,2.48
2004,1,16,22.52,11.11,68.25,2.41
2004,1,17,22.37,10.99,68.81,2.32
2004,1,18,22.78,11.11,67.5,2.71
2004,1,19,22.68,10.56,66.19,2.74
2004,1,20,22.47,10.99,68.81,3.77
2004,1,21,22.38,11.23,69.31,4.21
2004,1,22,22.94,11.66,69.94,4.16
2004,1,23,23.58,13.24,74.62,3.58
2004,1,24,24.35,13.79,74.44,2.23
2004,1,25,22.18,13.98,83.25,2.3
2004,1,26,20.93,13.18,84.88,2.95
2004,1,27,21.49,11.11,72.12,2.52
2004,1,28,23.47,12.33,70.5,2.88
2004,1,29,23.39,13.73,77.44,4.17
2004,1,30,22.42,14.1,83.06,2.67
2004,1,31,23.51,14.65,81.5,3.22
2004,2,1,24.08,14.34,77.94,1.99
2004,2,2,24.37,14.22,75.88,1.74
2004,2,3,22.98,11.41,66.56,3.16
2004,2,4,23.23,9.83,58.44,2.3
2004,2,5,24.8,13.85,71.94,4.02
2004,2,6,23.65,10.01,57.25,3.45
2004,2,7,20.26,6.29,47.06,3.95
2004,2,8,20.28,6.96,50.44,2.71
2004,2,9,21.55,7.93,54.25,1.52
2004,2,10,22.55,9.83,62.69,2.68
2004,2,11,22.87,10.07,63.19,2.66
2004,2,12,22.94,9.83,62.06,2.93
2004,2,13,23.29,10.01,61.44,2.91
2004,2,14,23.48,9.4,57.56,2.29
2004,2,15,23.96,8.97,52.5,2.2
2004,2,16,24.19,9.58,54.81,2.3
2004,2,17,23.98,8.85,52.69,2.09
2004,2,18,24.52,10.8,60.19,2.34
2004,2,19,25.08,10.19,56.31,2.46
2004,2,20,25.65,10.44,55.81,1.98
2004,2,21,25.64,9.58,52.62,2.24
2004,2,22,25.29,8.48,48.0,2.48
2004,2,23,26.16,7.39,39.5,1.83
2004,2,24,26.44,10.62,55.0,2.22
2004,2,25,26.65,10.01,51.88,2.38
2004,2,26,27.13,8.18,41.81,1.94
2004,2,27,26.73,9.77,51.0,2.46
2004,2,28,27.12,10.38,52.5,3.05
2004,2,29,27.62,9.7,46.94,2.7
2004,3,1,28.59,9.34,42.88,1.95
2004,3,2,28.58,9.16,43.06,2.25
2004,3,3,29.31,8.06,35.75,2.27
2004,3,4,29.16,9.7,44.56,2.31
2004,3,5,29.47,10.25,47.06,2.52
2004,3,6,29.53,9.95,45.31,2.98
2004,3,7,29.52,8.18,36.94,2.3
2004,3,8,27.91,11.41,53.38,4.47
2004,3,9,27.92,10.99,52.62,3.55
2004,3,10,28.03,9.7,47.19,2.64
2004,3,11,28.23,10.01,48.56,3.02
2004,3,12,29.19,10.86,49.25,2.87
2004,3,13,30.27,9.7,41.06,2.41
2004,3,14,30.46,8.91,38.94,2.64
2004,3,15,30.9,6.59,27.81,2.16
2004,3,16,30.48,7.2,32.38,2.51
2004,3,17,31.26,7.39,32.12,2.12
2004,3,18,30.98,7.69,33.56,2.48
2004,3,19,31.76,6.1,24.38,1.7
2004,3,20,31.48,8.18,34.31,2.04
2004,3,21,31.05,10.99,47.0,2.84
2004,3,22,31.36,11.78,48.38,3.06
2004,3,23,31.72,11.41,45.38,2.88
2004,3,24,32.15,11.41,43.75,3.21
2004,3,25,32.43,11.72,43.94,3.66
2004,3,26,31.57,11.96,46.12,4.4
2004,3,27,30.99,13.18,52.44,4.66
2004,3,28,31.14,12.88,51.38,4.02
2004,3,29,32.12,12.94,47.75,3.69
2004,3,30,31.66,14.28,53.31,4.38
2004,3,31,31.08,16.11,59.75,3.65
2004,4,1,30.99,15.81,57.75,3.98
2004,4,2,32.19,14.16,49.44,2.59
2004,4,3,32.15,14.16,49.19,3.32
2004,4,4,30.61,15.75,58.5,2.3
2004,4,5,29.71,15.69,61.56,2.52
2004,4,6,28.38,15.99,66.0,2.65
2004,4,7,31.66,13.0,48.62,2.7
2004,4,8,31.84,11.41,44.06,2.65
2004,4,9,32.39,13.12,47.88,3.35
2004,4,10,33.05,13.12,45.94,4.0
2004,4,11,33.16,12.7,45.0,3.95
2004,4,12,34.2,11.29,37.94,3.23
2004,4,13,34.51,11.41,37.88,3.79
2004,4,14,34.83,10.8,35.12,3.72
2004,4,15,35.48,10.13,33.5,2.88
2004,4,16,35.53,9.16,30.88,2.73
2004,4,17,35.53,9.22,30.56,2.23
2004,4,18,35.61,8.12,25.19,3.18
2004,4,19,35.92,11.78,35.12,2.96
2004,4,20,35.12,13.49,40.38,5.01
2004,4,21,34.28,12.7,41.0,4.55
2004,4,22,33.89,14.28,46.0,4.72
2004,4,23,33.06,13.85,46.0,4.5
2004,4,24,32.51,14.95,50.25,4.46
2004,4,25,31.07,15.08,56.56,4.07
2004,4,26,32.21,13.85,49.62,4.71
2004,4,27,32.8,14.4,50.12,5.16
2004,4,28,33.76,14.53,47.44,4.88
2004,4,29,33.83,14.77,46.75,4.48
2004,4,30,33.78,14.16,44.88,3.86
2004,5,1,34.02,13.67,43.56,3.48
2004,5,2,34.48,13.37,42.25,3.91
2004,5,3,32.46,15.75,53.19,4.98
2004,5,4,29.18,16.66,66.5,4.63
2004,5,5,28.15,17.4,73.12,3.61
2004,5,6,27.9,18.31,77.25,4.23
2004,5,7,29.32,17.82,70.81,5.66
2004,5,8,30.41,17.46,65.69,5.12
2004,5,9,32.03,16.42,58.69,4.18
2004,5,10,32.58,15.87,54.81,3.6
2004,5,11,33.51,16.78,53.56,3.44
2004,5,12,31.05,18.74,65.25,2.61
2004,5,13,31.76,18.01,61.5,2.79
2004,5,14,31.98,17.33,58.5,3.18
2004,5,15,28.9,18.37,72.62,3.31
2004,5,16,29.69,18.37,70.69,2.17
2004,5,17,30.12,18.74,69.88,3.55
2004,5,18,31.26,17.52,62.19,6.36
2004,5,19,32.49,16.48,55.12,7.58
2004,5,20,30.16,15.99,59.5,6.33
2004,5,21,33.31,13.61,44.81,5.86
2004,5,22,33.98,11.96,38.06,5.16
2004,5,23,34.33,10.62,33.12,4.86
2004,5,24,35.3,11.47,33.69,4.24
2004,5,25,35.92,12.02,35.69,3.48
2004,5,26,33.78,14.28,44.62,4.41
2004,5,27,32.51,14.83,49.38,2.98
2004,5,28,33.37,14.04,45.12,3.02
2004,5,29,31.98,15.5,52.19,3.36
2004,5,30,31.82,15.44,53.81,3.92
2004,5,31,31.9,14.77,50.75,3.85
2004,6,1,32.19,14.95,51.44,3.79
2004,6,2,30.98,16.24,58.0,3.56
2004,6,3,31.27,16.42,57.56,3.84
2004,6,4,29.58,16.6,63.5,6.32
2004,6,5,32.04,16.85,59.0,3.32
2004,6,6,32.36,16.85,57.69,3.19
2004,6,7,30.71,16.91,61.81,2.38
2004,6,8,28.52,19.1,77.56,2.52
2004,6,9,29.56,17.4,67.94,2.59
2004,6,10,31.25,16.54,60.0,3.73
2004,6,11,28.07,17.7,73.38,4.39
2004,6,12,27.19,17.46,76.38,5.65
2004,6,13,26.45,17.03,77.06,7.58
2004,6,14,28.65,16.66,67.25,7.42
2004,6,15,30.19,16.48,62.06,6.66
2004,6,16,31.44,16.05,56.94,7.2
2004,6,17,31.08,15.56,55.88,7.05
2004,6,18,28.23,15.2,63.25,5.81
2004,6,19,28.73,14.47,58.94,5.65
2004,6,20,31.11,14.59,52.62,5.77
2004,6,21,30.44,15.26,55.69,5.05
2004,6,22,32.81,14.95,48.81,4.9
2004,6,23,33.9,14.28,44.06,5.45
2004,6,24,33.7,13.79,42.69,4.85
2004,6,25,33.73,13.73,42.38,4.78
2004,6,26,31.83,15.32,51.38,2.98
2004,6,27,32.18,15.32,51.0,3.13
2004,6,28,31.82,16.11,55.12,3.91
2004,6,29,29.74,16.72,64.81,3.38
2004,6,30,28.76,16.78,67.81,4.42
2004,7,1,28.62,17.46,70.38,4.51
2004,7,2,27.87,17.88,75.31,4.53
2004,7,3,27.04,18.55,81.38,3.82
2004,7,4,28.47,17.94,73.75,2.83
2004,7,5,28.74,17.33,70.12,2.75
2004,7,6,29.44,16.78,66.06,2.91
2004,7,7,28.73,17.76,71.25,2.94
2004,7,8,27.61,17.76,76.0,2.27
2004,7,9,27.64,18.43,78.94,1.81
2004,7,10,27.63,18.19,77.94,1.7
2004,7,11,27.77,18.31,77.94,2.3
2004,7,12,26.82,18.55,82.81,3.34
2004,7,13,26.76,18.55,83.06,4.38
2004,7,14,25.49,17.4,83.44,5.41
2004,7,15,25.69,18.49,87.38,4.28
2004,7,16,27.22,18.31,80.19,3.05
2004,7,17,28.29,18.55,76.62,2.67
2004,7,18,28.49,18.62,75.94,2.78
2004,7,19,27.91,18.62,78.06,2.8
2004,7,20,28.82,18.62,74.44,2.62
2004,7,21,28.44,18.98,77.38,2.59
2004,7,22,27.39,18.19,79.25,3.71
2004,7,23,26.33,18.31,84.0,4.26
2004,7,24,26.94,18.19,80.88,3.85
2004,7,25,25.85,18.37,85.88,5.79
2004,7,26,26.49,18.01,82.19,4.38
2004,7,27,25.55,17.4,83.12,6.76
2004,7,28,25.3,17.64,85.5,5.23
2004,7,29,26.33,17.88,82.31,5.79
2004,7,30,26.9,17.58,78.69,4.68
2004,7,31,27.08,17.64,78.38,4.31
2004,8,1,27.2,17.58,77.62,5.24
2004,8,2,26.55,18.43,83.25,5.78
2004,8,3,25.36,18.07,86.75,6.31
2004,8,4,25.64,18.43,87.12,5.88
2004,8,5,26.89,18.07,80.38,5.12
2004,8,6,28.06,18.01,75.75,4.66
2004,8,7,28.23,18.13,75.12,4.62
2004,8,8,27.93,17.76,75.06,5.2
2004,8,9,27.68,18.01,77.25,4.86
2004,8,10,27.46,18.07,78.19,5.06
2004,8,11,27.06,17.64,78.0,5.49
2004,8,12,27.07,17.94,79.31,4.66
2004,8,13,27.6,18.8,80.44,4.26
2004,8,14,27.76,18.49,78.62,4.78
2004,8,15,27.34,18.07,78.75,4.81
2004,8,16,27.01,18.37,81.19,3.52
2004,8,17,27.78,18.19,77.62,3.77
2004,8,18,27.73,17.82,75.94,4.33
2004,8,19,27.08,18.37,81.12,4.49
2004,8,20,26.73,18.19,81.75,4.84
2004,8,21,26.52,18.25,83.0,4.83
2004,8,22,27.55,17.82,77.25,5.08
2004,8,23,28.15,17.7,74.25,4.04
2004,8,24,29.15,17.76,70.19,3.66
2004,8,25,28.78,18.01,72.38,2.99
2004,8,26,27.89,18.62,77.81,2.9
2004,8,27,27.87,17.82,75.12,3.05
2004,8,28,27.69,17.46,74.38,3.3
2004,8,29,27.65,16.91,72.88,4.05
2004,8,30,28.21,16.78,70.75,3.98
2004,8,31,27.73,16.54,70.81,3.96
2004,9,1,27.69,16.48,70.75,3.36
2004,9,2,28.41,17.15,71.12,1.78
2004,9,3,28.3,17.88,73.88,0.96
2004,9,4,26.73,18.19,82.0,2.01
2004,9,5,25.45,17.7,85.62,2.21
2004,9,6,24.8,18.13,90.44,3.59
2004,9,7,26.1,17.88,83.75,2.04
2004,9,8,27.16,18.55,81.62,2.16
2004,9,9,26.55,18.86,85.5,3.12
2004,9,10,26.08,18.25,85.12,3.44
2004,9,11,26.33,18.01,82.94,4.96
2004,9,12,27.2,17.52,77.62,3.88
2004,9,13,28.35,17.76,73.75,3.11
2004,9,14,27.69,18.62,79.56,2.99
2004,9,15,26.77,18.92,84.88,2.59
2004,9,16,27.32,18.55,81.06,2.8
2004,9,17,27.92,18.37,77.56,3.09
2004,9,18,27.62,19.04,81.69,2.54
2004,9,19,27.88,18.74,79.19,2.03
2004,9,20,27.36,19.04,82.69,1.82
2004,9,21,26.69,19.1,86.06,1.93
2004,9,22,26.35,19.17,88.25,2.69
2004,9,23,26.83,19.1,85.56,2.21
2004,9,24,26.23,19.1,88.5,2.3
2004,9,25,25.98,18.8,88.31,2.54
2004,9,26,25.85,18.62,88.38,2.02
2004,9,27,26.73,18.43,83.69,2.02
2004,9,28,26.51,18.01,82.69,2.38
2004,9,29,26.35,18.07,83.69,2.37
2004,9,30,27.06,17.82,79.81,1.58
2004,10,1,27.2,18.31,80.69,1.62
2004,10,2,26.12,18.68,87.06,1.4
2004,10,3,25.93,18.43,87.0,3.07
2004,10,4,25.27,18.62,90.62,4.44
2004,10,5,26.13,19.04,88.12,3.62
2004,10,6,27.01,19.35,85.5,3.39
2004,10,7,27.3,18.92,82.06,2.23
2004,10,8,27.54,18.55,79.69,1.47
2004,10,9,27.17,17.88,78.62,1.31
2004,10,10,26.49,16.72,77.25,1.98
2004,10,11,26.44,17.64,81.25,1.55
2004,10,12,26.01,18.19,85.88,1.8
2004,10,13,26.25,17.7,82.62,1.34
2004,10,14,26.64,18.01,81.94,1.68
2004,10,15,24.61,14.89,77.19,4.06
2004,10,16,22.51,12.02,71.75,3.3
2004,10,17,22.52,12.51,74.5,2.47
2004,10,18,23.85,13.85,75.25,2.16
2004,10,19,23.16,13.12,75.31,2.01
2004,10,20,22.91,12.33,72.19,2.48
2004,10,21,24.62,14.83,76.69,2.22
2004,10,22,25.58,16.91,82.56,2.21
2004,10,23,26.04,16.66,79.75,1.73
2004,10,24,25.76,16.6,80.62,2.04
2004,10,25,24.92,15.93,81.06,2.3
2004,10,26,25.06,14.89,75.75,2.22
2004,10,27,25.12,15.56,78.94,2.13
2004,10,28,24.94,15.38,78.69,1.87
2004,10,29,24.17,15.56,82.88,2.38
2004,10,30,24.46,15.69,82.38,2.59
2004,10,31,24.58,15.81,82.19,2.38
2004,11,1,24.72,15.32,79.31,2.21
2004,11,2,24.77,14.04,73.56,2.69
2004,11,3,22.37,10.44,65.69,3.33
2004,11,4,21.12,8.97,61.31,3.21
2004,11,5,21.35,9.7,64.38,2.58
2004,11,6,23.15,12.33,70.69,2.55
2004,11,7,24.59,15.08,78.88,2.72
2004,11,8,25.41,15.56,78.12,2.57
2004,11,9,25.88,15.87,77.31,2.26
2004,11,10,26.01,15.69,76.19,2.32
2004,11,11,25.84,15.62,76.75,2.89
2004,11,12,25.63,15.81,78.06,2.84
2004,11,13,25.51,15.26,76.56,2.4
2004,11,14,25.17,14.71,75.62,2.05
2004,11,15,25.71,15.01,74.44,1.89
2004,11,16,25.6,13.92,69.38,2.22
2004,11,17,23.57,10.86,63.12,2.52
2004,11,18,22.95,9.46,57.88,2.38
2004,11,19,22.9,9.58,59.12,2.53
2004,11,20,22.65,9.4,59.25,2.8
2004,11,21,21.65,8.67,58.62,2.9
2004,11,22,21.69,9.09,60.0,2.48
2004,11,23,21.86,8.91,58.56,2.27
2004,11,24,22.42,10.44,64.75,2.45
2004,11,25,22.72,11.17,68.69,3.04
2004,11,26,22.33,9.83,62.94,2.91
2004,11,27,21.65,8.61,58.81,3.09
2004,11,28,21.8,8.97,59.5,3.41
2004,11,29,21.39,8.67,60.12,3.26
2004,11,30,20.87,8.42,59.38,2.78
2004,12,1,21.07,8.79,60.56,2.38
2004,12,2,21.45,8.97,61.56,2.77
2004,12,3,20.51,8.42,61.31,3.23
2004,12,4,20.42,8.3,60.62,3.09
2004,12,5,20.51,7.93,58.56,3.02
2004,12,6,21.18,8.3,57.88,2.8
2004,12,7,21.19,8.97,61.62,2.46
2004,12,8,21.69,10.01,65.44,2.05
2004,12,9,22.1,9.77,63.38,2.2
2004,12,10,21.32,9.64,64.62,2.45
2004,12,11,21.7,10.25,67.31,2.4
2004,12,12,21.49,9.7,65.06,2.41
2004,12,13,21.46,9.22,62.19,2.1
2004,12,14,21.66,9.22,60.38,1.96
2004,12,15,21.87,8.85,58.81,2.45
2004,12,16,21.86,8.24,55.56,2.79
2004,12,17,21.55,8.42,57.62,2.34
2004,12,18,21.45,7.32,50.31,2.01
2004,12,19,21.36,6.53,46.06,2.1
2004,12,20,21.92,9.28,61.5,2.51
2004,12,21,22.8,10.74,65.5,2.86
2004,12,22,23.41,10.5,62.75,3.0
2004,12,23,23.19,10.07,61.75,2.74
2004,12,24,23.65,10.62,62.19,2.89
2004,12,25,23.44,10.01,60.06,2.63
2004,12,26,23.42,10.19,60.19,2.26
2004,12,27,23.47,10.5,61.62,2.43
2004,12,28,23.02,10.38,62.75,2.48
